31,0.44,39,9,0.156662797640278,0.156662797640278,completed,0.145722839334707,0.145722839334707,completed,0.168335951831065,0.168335951831065,completed
32,0.32,56,16,0.01574817217454,0.01574817217454,completed,0.006563595258669,0.006563595258669,completed,0.026176207276382,0.026176207276382,completed
33,0.32,9,11,0.007909339716313,0.007909339716313,completed,0.002550881033101,0.002550881033101,completed,0.008706204209136,0.008706204209136,completed
34,0.44,99,3,0.470626549293583,0.470626549293583,completed,0.571398760731739,0.571398760731739,completed,0.60888066196327,0.60888066196327,completed
35,0.38,44,17,0.038884845689277,0.038884845689277,completed,0.007295796019509,0.007295796019509,completed,0.007646688239365,0.007646688239365,completed
36,0.34,52,10,0.043649359083275,0.043649359083275,completed,0.056758643592689,0.056758643592689,completed,0.08397953633116,0.08397953633116,completed
37,0.35,37,3,0.128260365243027,0.128260365243027,completed,0.134117160153507,0.134117160153507,completed,0.2055632517846,0.2055632517846,completed
38,0.39,70,14,0.062313473172667,0.062313473172667,completed,0.013514281738785,0.013514281738785,completed,0.010242647851198,0.010242647851198,completed
39,0.41,15,6,0.113540001391274,0.113540001391274,completed,0.106663915600252,0.106663915600252,completed,0.133579114234072,0.133579114234072,completed
40,0.29,79,19,0.014434849920744,0.014434849920744,completed,0.011129501601609,0.011129501601609,completed,0.010470992032433,0.010470992032433,completed
41,0.28,49,7,0.053004586220248,0.053004586220248,completed,0.06239336242065,0.06239336242065,completed,0.134570053935898,0.134570053935898,completed
42,0.43,57,20,1,1000,divergent,1,1000,divergent,1,1000,divergent
43,0.41,3,1,1,1000,divergent,1,1000,divergent,1,1000,divergent
44,0.35,92,14,0.054021926196529,0.054021926196529,completed,0.070608104542924,0.070608104542924,completed,0.090327162765916,0.090327162765916,completed
45,0.32,22,17,0.030471677257958,0.030471677257958,completed,0.028957947759499,0.028957947759499,completed,0.022353574973153,0.022353574973153,completed
46,0.38,86,8,0.126255659195888,0.126255659195888,completed,0.135782265131986,0.135782265131986,completed,0.185430996361859,0.185430996361859,completed
47,0.45,31,12,0.103107387345621,0.103107387345621,completed,0.034816113289489,0.034816113289489,completed,0.013986245092901,0.013986245092901,completed
48,0.3,64,5,0.073128292435705,0.073128292435705,completed,0.090949458915286,0.090949458915286,completed,0.211425816166607,0.211425816166607,completed
49,0.3,27,20,1,1000,divergent,1,1000,divergent,1,1000,divergent
50,0.45,66,7,0.354622133028073,0.354622133028073,completed,0.480106053225883,0.480106053225883,completed,0.546269509099477,0.546269509099477,completed
